Time,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ,TemperatureMPU,Pressure,Humidity,Gas,BME_Temperature,UV_Voltage,UV_Index,Longitude,Latitude,datatime,speed,AltitudeGPS,AltitudeBME,AccelerationAbsolute,GyroscopeAbsolute
256402,3.926490784,-0.474051923,8.018181801,0.13762787,-1.238784075,0.463111788,19.77705956,990.6900024,41.74451828,187.7460022,16.68669128,0.038709678,0.387096763,0,0,0,0,0,25901.45703,8.940542181345858,1.3296615897509034
257661,2.432508945,-1.326387763,6.129156113,-0.412350684,0.560637057,-0.453252673,19.72999954,990.9400024,41.85956192,189.5910034,16.742136,0.038709678,0.387096763,0,0,0,0,0,25900.57227,6.726288644034422,0.8305329504953636
258130,1.580173135,-1.869871497,8.820239067,0.452320069,0.177197546,0.285514534,19.72999954,990.9400024,41.85956192,189.5910034,16.742136,0.038709678,0.387096763,0,0,0,0,0,25900.57227,9.15368689386423,0.5634811125972405
258596,0.78050977,-2.394201756,8.820239067,1.841522217,0.329880536,-0.946741164,19.77705956,990.9400024,41.85956192,189.5910034,16.742136,0.038709678,0.387096763,0,0,0,0,0,25900.57227,9.172677621530802,2.096746068399394
259853,0.81881696,-0.857124209,11.018116,-1.727476239,-0.455917299,0.698264897,19.72999954,991.1400146,41.92066956,188.6100006,16.66526794,0.038709678,0.387096763,0,0,0,0,0,25900.04297,11.081696770490225,1.918230592556448
260321,4.319139957,-0.718260527,9.179368973,-1.209872842,-1.68084538,0.846284807,19.72999954,991.1400146,41.92066956,188.6100006,16.66526794,0.041935485,0.419354856,0,0,0,0,0,25900.04297,10.170136817923119,2.2372374616556754
260791,3.153163671,-0.10055647,5.679046631,1.409719825,0.116444103,-0.390767217,19.72999954,991.1400146,41.92066956,188.6100006,16.66526794,0.041935485,0.419354856,0,0,0,0,0,25900.04297,6.496470070495632,1.4675040824486418
262050,2.947262287,-5.98789835,10.9893856,0.350264937,0.706258774,-0.445658505,19.68294144,991.1799927,42.01137161,188.9360046,16.65140724,0.041935485,0.419354856,0,0,0,0,0,25899.79492,12.857211109093315,0.9055928914376659
262517,3.246537447,0.849941611,7.762001991,-1.129134774,-1.827932596,-1.928655386,19.58882332,991.1799927,42.01137161,188.9360046,16.65140724,0.041935485,0.419354856,0,0,0,0,0,25899.79492,8.456422473195774,2.8872122387039956
262988,2.245761156,-2.291250944,9.452308655,-1.435566545,1.768378258,-1.539487004,19.68294144,991.1799927,42.01137161,188.9360046,16.65140724,0.041935485,0.419354856,0,0,0,0,0,25899.79492,9.98195436613328,2.749187735309331
264249,1.273715258,0.462080926,9.301473618,0.792859137,-0.351464033,-0.671751857,19.58882332,991.25,42.10971451,184.8899994,16.65518761,0.041935485,0.419354856,0,0,0,0,0,25899.54688,9.399642589321417,1.0969973267970885
264714,1.786074519,-1.101332784,7.443572998,-1.947307825,0.409819305,0.940212846,19.58882332,991.25,42.10971451,184.8899994,16.65518761,0.041935485,0.419354856,0,0,0,0,0,25899.54688,7.733677977850447,2.2008997759644426
265178,2.284068346,0.134075299,7.898471355,0.376378268,-0.569030643,-0.19425115,19.54176521,991.25,42.10971451,184.8899994,16.65518761,0.041935485,0.419354856,0,0,0,0,0,25899.54688,8.223186373952414,0.7093588531709432
266432,1.936909199,-1.024718285,8.535328865,-0.387702912,-0.067548238,0.062085759,19.44764709,991.2399902,42.17876053,189.5910034,16.59848213,0.038709678,0.387096763,0,0,0,0,0,25899.51172,8.812122539007634,0.39841053437477086
266903,1.443703651,0.150834709,8.281543732,-1.413716674,0.687339962,2.100257158,19.54176521,991.2399902,42.17876053,189.5910034,16.59848213,0.038709678,0.387096763,0,0,0,0,0,25899.51172,8.407793879869933,2.623377820184889
267372,2.351106167,-0.48362875,8.233659744,1.025480866,-1.781967759,0.677480876,19.4947052,991.2399902,42.17876053,189.5910034,16.59848213,0.038709678,0.387096763,0,0,0,0,0,25899.51172,8.576406575967475,2.164717172748745
268629,1.379060149,-0.241814375,8.396465302,0.439929545,-0.655630887,-1.236918926,19.4947052,991.289978,42.27029419,189.9199982,16.64668083,0.038709678,0.387096763,0,0,0,0,0,25899.4043,8.512397468058367,1.467432551788772
269097,-3.653551817,3.646369219,6.861782074,0.676015317,0.780468583,-1.295007586,19.54176521,991.289978,42.27029419,189.9199982,16.64668083,0.038709678,0.387096763,0,0,0,0,0,25899.4043,8.586530299943185,1.6562525669915762
269565,-5.231330872,3.600879431,8.418013573,-0.473503798,0.198914245,-0.452186853,19.40058899,991.289978,42.27029419,189.9199982,16.64668083,0.038709678,0.387096763,0,0,0,0,0,25899.4043,10.54495651409485,0.6842847898429341
270824,-7.354987621,2.430114746,6.780379295,-0.033707503,0.030509954,1.443826914,19.4947052,991.2700195,42.35152054,189.4810028,16.70622253,0.038709678,0.387096763,0,0,0,0,0,25899.43945,10.294408383576716,1.4445425610352713
271293,-5.906495571,7.812280178,-1.101332784,-0.63831085,0.116843797,-1.401459336,19.44764709,991.2700195,42.35152054,189.4810028,16.70622253,0.038709678,0.387096763,0,0,0,0,0,25899.43945,9.855523599024433,1.5444032778347307
271763,-5.750872612,4.848258495,-0.313640416,0.906238914,0.015321592,2.000333786,19.40058899,991.2700195,42.35152054,189.4810028,16.70622253,0.038709678,0.387096763,0,0,0,0,0,25899.43945,7.5283807385346835,2.1960963038633823
273023,-3.184288263,6.885724068,-5.908889771,-1.365486979,-4.365721226,-1.360557437,19.35352898,991.2299805,42.4107132,189.6999969,16.72008514,0.038709678,0.387096763,0,0,0,0,0,25899.61719,9.616021319045755,4.772336225827084
273495,3.768473387,0.624886632,7.91762495,2.417880535,-1.34896636,2.732439518,19.4947052,991.2299805,42.4107132,189.6999969,16.72008514,0.038709678,0.387096763,0,0,0,0,0,25899.61719,8.790941918829976,3.8899977174121334
273960,3.636792421,3.715801001,9.181763649,0.660294056,0.464310884,1.883490086,19.4947052,991.2299805,42.4107132,189.6999969,16.72008514,0.038709678,0.387096763,0,0,0,0,0,25899.61719,10.551692750387183,2.0491724528331137
